"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"26095",50,19,"1","2","1","0","0","2","3","0","2","0","0",0
"26435",46,20,"3","2","3","0","0","2","3","2","0","1","1",1
"20633",47,12,"3","2","2","0","0","2","2","0","2","0","0",0
"11955",60,20,"0","0","3","0","0","0","2","0","2","0","0",0
"17845",43,29,"0","2","2","0","0","2","2","0","1","0","0",0
"28920",44,2,"2","2","2","0","0","2","0","0","0","0","0",0
"25209",36,18,"1","2","2","1","1","2","3","1","1","0","0",0
"17612",42,29,"2","2","2","0","0","2","2","1","1","0","0",0
"11988",38,20,"1","2","2","1","1","0","2","0","2","0","0",0
"22175",57,21,"3","1","2","0","0","2","2","1","1","0","0",0
"29732",52,4,"3","0","2","0","0","2","0","0","0","0","0",0
"39436",29,22,"2","1","3","0","0","2","1","0","1","0","0",0
"16441",37,23,"3","2","2","1","1","2","2","1","2","0","0",0
"29105",31,2,"3","0","2","0","0","2","0","0","1","0","0",0
"19831",57,8,"0","2","1","0","0","2","2","0","2","0","0",0
"28662",27,30,"2","1","1","0","0","2","0","2","1","0","0",1
"12661",31,4,"3","1","2","0","0","1","2","0","1","0","0",0
"29042",30,2,"2","2","2","1","0","2","0","0","0","0","0",0
"1740",30,9,"1","2","2","1","0","0","1","0","1","0","0",0
"45069",26,21,"0","1","2","0","0","2","3","1","0","1","1",0
"27694",34,21,"1","2","1","1","0","2","3","0","1","1","1",0
"10635",39,16,"3","2","1","0","0","0","2","1","1","0","0",0
"42306",34,16,"0","1","0","0","0","2","3","1","1","1","1",0
"9150",48,5,"2","2","1","1","0","0","2","0","0","0","0",0
"44267",33,23,"3","1","3","0","0","2","2","2","1","0","0",1
"15399",34,18,"1","2","3","1","0","2","2","0","0","0","0",0
"32264",39,16,"3","0","2","1","1","2","1","2","0","1","1",0
"23487",34,28,"2","1","3","0","0","2","2","0","2","0","0",0
"42546",72,22,"0","2","1","0","0","2","0","1","1","2","2",1
"37386",40,13,"1","2","2","1","0","2","1","0","1","2","1",0
"25890",34,19,"1","2","3","1","0","2","3","0","0","1","1",0
"44440",41,5,"3","1","3","1","0","2","2","0","1","1","2",1
"31287",32,9,"2","2","2","0","0","2","1","1","1","0","0",1
"34037",25,30,"3","1","2","0","1","2","1","0","0","1","1",0
"2828",47,14,"2","2","1","1","0","0","1","0","0","0","0",0
"36717",42,12,"3","2","3","1","0","1","1","2","1","0","0",0
"15900",47,22,"1","2","1","0","1","2","2","0","1","0","0",0
"10715",39,16,"1","2","1","0","0","0","2","1","1","0","0",0
"21231",60,18,"1","2","0","0","0","2","2","2","2","0","0",0
"42992",57,11,"1","2","1","1","1","2","0","0","2","1","1",0
"14355",54,14,"3","2","2","0","1","2","2","2","2","0","0",0
"32399",48,16,"3","1","2","1","0","2","1","2","1","0","0",0
"25928",32,19,"3","1","1","0","1","2","3","2","0","0","0",0
"21624",55,19,"2","0","3","0","0","2","2","0","2","0","0",0
"22249",37,21,"2","2","3","0","0","2","2","0","2","0","0",0
"29620",48,3,"0","2","2","1","0","2","0","0","1","0","0",0
"4659",58,20,"1","2","1","1","0","0","1","1","1","0","0",0
"33856",25,29,"3","1","3","1","0","2","1","0","2","0","0",0
"22570",31,22,"1","1","3","0","0","2","2","0","1","0","0",0
"40833",55,11,"3","1","2","0","1","1","2","0","0","1","2",0
"7126",43,29,"3","2","2","1","1","0","1","0","2","0","0",0
"18503",42,31,"3","1","2","0","0","2","2","1","2","0","0",0
"19351",32,6,"3","1","2","0","0","2","2","0","1","0","0",0
"29824",45,4,"1","0","2","1","0","2","0","2","0","0","0",0
"530",30,6,"3","0","2","1","1","0","1","1","0","0","0",0
"21186",60,14,"1","2","1","0","0","2","2","1","0","0","0",0
"7960",59,2,"2","2","1","1","0","0","2","0","1","0","0",0
"28485",26,29,"1","1","2","0","0","2","0","2","1","0","0",0
"37929",60,14,"1","2","1","0","0","1","1","1","0","0","0",0
"44626",34,1,"2","2","3","1","0","2","3","1","0","1","1",0
"34859",34,6,"1","2","1","1","0","2","1","1","2","0","0",0
"6448",27,27,"1","2","2","1","1","0","1","0","0","0","0",0
"22532",32,22,"2","2","3","1","1","2","2","0","2","0","0",0
"31507",32,2,"3","1","2","0","1","2","1","1","1","0","0",1
"41409",37,3,"3","1","2","1","1","2","3","0","1","2","2",0
"43586",45,29,"3","2","2","0","0","2","1","2","1","0","0",1
"39458",35,25,"3","1","2","1","0","2","1","1","0","0","0",1
"42158",31,4,"2","1","3","1","0","2","3","1","1","1","1",0
"1848",29,9,"3","1","3","1","0","0","1","1","0","0","0",0
"12531",51,3,"1","2","2","0","1","0","2","0","0","0","0",0
"1525",34,8,"1","2","2","1","1","0","1","2","1","0","0",0
"42845",30,3,"3","1","3","0","0","2","0","0","0","1","1",1
"44869",31,23,"2","1","3","0","0","2","3","0","1","2","1",0
"394",27,6,"3","2","2","1","0","0","1","1","0","0","0",0
"11222",58,18,"2","2","3","1","0","0","2","1","0","0","0",0
"25843",55,19,"0","2","2","0","0","2","3","0","0","1","1",0
"29433",32,3,"2","2","3","0","1","2","0","0","1","0","0",0
"2955",46,14,"1","2","2","1","1","0","1","2","1","0","0",0
"1361",37,8,"3","2","2","1","0","0","1","2","1","0","0",0
"39826",57,1,"0","0","1","0","0","1","2","0","1","0","0",0
"27065",43,21,"1","2","2","1","0","2","3","0","0","0","0",0
"34723",56,5,"2","2","3","1","1","2","1","1","0","1","1",0
"44023",60,29,"0","2","2","0","0","2","2","0","2","1","1",0
"28076",53,28,"0","2","0","0","0","1","0","0","1","0","0",0
"10794",48,17,"3","1","2","0","0","0","2","0","0","0","0",0
"39812",54,1,"3","0","2","0","0","2","2","0","0","1","1",1
"15577",41,21,"1","1","2","0","1","2","2","0","2","0","0",0
"19389",47,6,"2","1","3","0","1","2","2","0","0","0","0",0
"17885",55,30,"3","2","0","1","0","1","2","0","1","0","0",0
"13788",33,10,"2","2","3","1","0","2","2","2","0","0","0",0
"36703",39,12,"2","2","3","1","1","2","1","1","0","0","0",0
"15696",36,21,"3","1","2","1","0","2","2","0","0","0","0",0
"24273",40,17,"3","2","2","0","0","1","3","1","0","0","0",0
"18623",42,31,"1","2","2","1","0","1","2","0","2","0","0",0
"33007",35,17,"3","2","0","1","0","2","1","0","1","2","1",0
"42979",58,10,"3","2","2","1","0","2","0","2","1","1","2",1
"12366",32,27,"1","0","0","1","1","0","2","0","2","0","0",0
"3079",44,14,"3","2","1","1","0","0","1","1","0","0","0",0
"21642",39,19,"2","1","3","1","0","2","2","1","2","0","0",0
"33682",55,20,"3","1","2","1","0","1","1","0","1","0","0",0
"638",30,6,"0","0","2","1","0","0","1","1","0","0","0",0
"19201",33,6,"2","2","1","0","0","2","2","0","2","0","0",0
"33764",31,22,"2","1","3","0","0","2","1","0","2","0","0",0
"8823",29,4,"1","2","2","1","1","0","2","2","1","0","0",0
"42293",58,16,"3","2","2","0","0","2","3","1","0","1","1",1
"33649",33,20,"3","2","2","1","0","2","1","0","1","0","0",0
"25948",36,19,"3","1","3","0","0","2","3","2","0","1","2",0
"1467",31,8,"1","2","1","1","0","0","1","1","0","0","0",0
"20745",45,13,"2","0","3","1","0","2","2","0","2","0","0",0
"9363",38,6,"1","2","2","1","1","0","2","0","1","0","0",0
"6663",25,28,"3","1","2","1","0","0","1","1","1","0","0",0
"25752",32,19,"1","1","2","1","0","2","3","0","1","0","0",0
"39215",32,18,"3","1","3","1","0","2","1","2","1","0","0",1
"20685",56,12,"3","2","0","0","0","2","2","2","2","0","0",0
"13029",28,8,"3","2","2","0","1","2","2","1","0","0","0",0
"13314",27,8,"2","2","3","0","1","2","2","1","2","0","0",0
"14051",36,11,"2","1","3","1","0","2","2","0","0","0","0",0
"38472",30,15,"2","1","2","1","0","2","1","0","1","2","1",0
"31307",28,10,"0","1","3","0","0","2","1","0","1","0","0",0
"25081",35,18,"3","1","2","0","0","2","3","2","0","0","0",0
"17202",31,28,"2","1","3","1","0","2","2","0","1","0","0",0
"35715",38,8,"2","2","1","1","0","2","1","0","0","0","0",0
"35192",27,7,"1","2","2","1","0","2","1","0","0","2","1",0
"44627",31,1,"3","1","2","0","0","2","3","2","0","2","1",1
"30402",40,5,"2","1","3","0","0","2","0","0","1","0","0",0
"27769",30,28,"0","1","3","0","0","2","0","2","0","0","0",0
"14474",36,14,"2","1","1","0","0","1","2","0","1","0","0",0
"3916",30,16,"3","1","3","1","1","0","1","1","2","0","0",0
"42669",36,14,"3","2","0","0","0","2","0","2","1","0","0",1
"25804",33,19,"2","1","2","0","0","2","3","2","1","0","0",0
"23910",39,29,"2","1","2","0","0","2","2","0","1","0","0",0
"18386",57,31,"3","2","2","0","1","2","2","0","1","0","0",0
"5129",32,21,"3","2","2","1","1","0","1","0","1","0","0",0
"31839",40,8,"3","2","2","0","0","2","1","0","1","0","0",0
"41373",21,31,"0","1","2","0","0","2","2","1","1","0","0",0
"25647",39,19,"2","2","3","1","0","2","3","1","0","0","0",0
"43716",26,14,"3","2","2","0","0","0","1","0","0","0","0",0
"36144",57,11,"1","0","2","1","0","2","1","1","1","0","0",0
"16057",59,22,"1","2","1","0","1","1","2","1","1","0","0",0
"12052",49,20,"1","2","1","0","0","0","2","0","1","0","0",0
"32164",58,15,"0","0","1","0","1","2","1","2","0","0","0",0
"42005",71,27,"3","2","3","0","0","2","3","2","1","1","1",0
"17926",54,30,"2","2","3","0","0","2","2","1","2","0","0",0
"25879",36,19,"2","2","1","1","0","2","3","1","0","0","0",0
"43620",64,4,"2","2","0","0","0","2","1","0","1","1","2",1
"27117",51,21,"1","0","2","0","0","1","3","1","1","0","0",0
"38533",34,15,"1","0","1","1","0","2","1","1","2","0","0",0
"12075",58,20,"0","2","3","0","0","0","2","0","2","0","0",0
"40121",54,5,"2","1","3","0","0","1","2","0","2","0","0",0
"37689",33,14,"1","2","2","1","0","2","1","0","1","0","0",0
"21945",37,20,"3","1","2","1","0","2","2","2","1","0","0",0
"44260",39,22,"1","2","1","1","0","0","2","0","0","2","1",0
"27775",30,28,"2","1","3","0","0","2","0","0","0","0","0",0
"21960",43,20,"2","2","3","0","0","2","2","0","2","0","0",0
"36536",46,12,"3","2","2","1","0","2","1","0","0","0","0",0
"19794",47,8,"0","2","2","0","0","2","2","0","1","0","0",0
"34141",30,30,"3","2","2","1","0","2","1","1","0","0","0",0
"26172",57,20,"0","0","2","0","0","2","3","0","1","0","0",0
"37646",28,14,"3","2","1","1","0","2","1","0","0","0","0",0
"42773",30,28,"1","2","2","0","0","2","0","1","1","0","0",1
"9415",35,6,"2","2","2","0","0","0","2","2","0","0","0",0
"17569",56,29,"3","2","0","0","0","2","2","0","1","0","0",0
"21327",33,18,"3","2","3","0","0","2","2","0","1","0","0",0
"37454",46,13,"2","2","3","1","0","2","1","1","1","2","1",0
"9222",43,5,"2","0","2","1","0","0","2","0","1","0","0",0
"14426",35,14,"3","2","2","0","0","2","2","2","1","0","0",0
"1472",51,8,"2","2","3","0","0","0","1","1","2","0","0",0
"38560",38,15,"3","1","2","1","0","2","1","0","1","0","0",0
"10170",38,11,"1","2","2","0","0","0","2","0","0","0","0",0
"37036",36,13,"3","2","3","1","0","2","1","2","2","0","0",0
"30333",28,5,"1","1","2","1","0","2","0","0","1","0","0",0
"39044",37,18,"1","0","1","1","0","2","1","0","1","2","1",0
"38197",32,15,"2","1","3","1","0","2","1","1","0","0","0",0
"10288",38,12,"3","2","3","0","0","0","2","0","1","0","0",0
"32359",38,16,"3","1","2","1","0","2","1","1","1","0","0",0
"34411",48,5,"3","2","2","1","0","2","1","0","1","0","0",0
"32920",40,17,"1","2","2","1","0","2","1","2","1","2","1",0
"13550",42,9,"1","2","2","1","0","1","2","0","0","0","0",0
"41893",28,19,"3","2","2","1","0","2","3","0","1","0","0",0
"1857",53,9,"1","2","2","1","0","0","1","1","1","0","0",0
"41949",29,22,"3","1","3","0","0","2","3","1","1","1","1",1
"31956",45,13,"1","2","2","1","0","2","1","2","1","2","1",1
"4832",28,21,"2","1","3","1","0","0","1","1","0","0","0",0
"608",51,6,"1","2","1","1","1","0","1","1","0","0","0",0
"38936",31,18,"1","2","2","1","1","2","1","1","0","0","0",0
"11626",42,19,"2","0","2","1","0","0","2","0","1","0","0",0
"19169",58,5,"3","2","3","0","0","2","2","2","1","0","0",0
"13977",46,10,"3","2","2","1","0","2","2","1","0","0","0",0
"14952",59,16,"3","2","1","1","0","1","2","0","2","0","0",0
"41570",73,14,"0","2","1","0","0","2","3","2","2","0","0",1
"15433",50,18,"2","2","3","0","1","2","2","2","0","0","0",0
"45013",51,14,"2","2","3","0","0","2","3","2","0","1","1",1
"39596",31,26,"3","2","2","0","0","2","1","1","0","1","1",0
"41104",57,17,"2","2","2","0","0","2","2","0","0","0","0",0
"29248",48,2,"1","0","2","1","0","2","0","0","1","1","1",0
"26272",35,20,"1","2","3","1","1","2","3","0","0","0","0",0
"9110",59,5,"0","2","1","0","0","0","2","0","0","0","0",0
"13417",46,9,"1","2","0","1","0","2","2","2","0","0","0",0
"26145",55,20,"2","2","3","0","0","1","3","0","1","1","1",0
"29391",39,2,"3","1","3","0","0","2","0","0","1","0","0",0
"10285",39,12,"2","2","0","0","0","0","2","0","1","0","0",0
"29271",38,2,"2","2","3","1","1","2","0","0","0","0","0",0
"38751",57,18,"1","2","2","1","1","2","1","0","1","1","2",0
"2010",27,9,"3","2","2","1","1","0","1","2","2","0","0",0
"38200",34,15,"2","1","3","1","0","2","1","0","0","1","1",0
"22556",31,22,"2","1","3","0","0","2","2","1","0","0","0",0
"38138",32,15,"3","2","2","0","1","2","1","1","0","2","1",0
"32667",34,17,"3","2","2","1","1","2","1","1","1","0","0",0
"24503",43,17,"2","2","2","1","0","2","3","0","0","1","1",0
"5918",35,26,"3","1","2","0","0","0","1","2","1","0","0",0
"36301",28,11,"2","2","3","0","1","2","1","0","1","0","0",0
"33449",32,20,"2","1","3","1","0","2","1","0","1","0","0",0
"5855",36,26,"1","0","2","1","0","0","1","1","1","0","0",0
"6755",47,28,"3","2","2","1","0","0","1","2","1","0","0",0
"31678",26,7,"2","1","2","0","0","2","1","0","0","0","0",1
"8721",51,4,"1","2","2","1","0","0","2","0","2","0","0",0
"36148",30,11,"1","0","1","1","0","2","1","0","0","2","1",0
"5592",38,23,"2","2","3","1","0","0","1","0","1","0","0",0
"30625",29,6,"1","1","1","0","0","1","0","0","0","0","0",0
"32240",36,16,"2","1","3","1","0","2","1","0","0","0","0",0
"6369",28,27,"3","2","2","1","0","0","1","1","1","0","0",0
"28828",51,30,"3","2","2","1","1","2","0","0","0","2","1",0
"42878",35,4,"3","0","2","0","0","2","0","1","2","1","2",1
"38794",44,18,"3","2","2","0","0","2","1","0","1","0","0",0
"1340",43,8,"1","2","1","1","0","0","1","0","0","0","0",0
"12832",40,7,"1","1","0","0","0","1","2","0","1","0","0",0
"33188",41,20,"1","2","1","1","0","2","1","0","2","0","0",0
"4079",48,19,"3","2","2","1","0","0","1","0","0","0","0",0
"41216",60,21,"1","2","1","0","0","2","2","2","0","0","0",0
"27291",43,21,"3","2","1","1","1","2","3","0","1","0","0",0
"6830",39,28,"0","1","2","1","0","0","1","1","1","0","0",0
"22233",47,21,"1","2","1","0","0","2","2","2","2","0","0",0
"33541",29,20,"1","0","2","1","0","2","1","0","2","0","0",0
"19910",47,8,"3","0","3","0","0","2","2","1","2","0","0",0
"43380",57,30,"2","0","3","0","0","2","1","1","1","2","1",1
"28904",31,30,"0","1","1","0","0","2","0","2","1","1","1",1
"26436",37,20,"3","1","2","0","0","2","3","0","0","1","1",0
"20538",33,12,"2","2","3","0","0","2","2","2","2","0","0",0
"28718",32,30,"3","2","2","0","0","2","0","0","1","0","0",0
"14891",31,16,"3","0","2","0","0","2","2","2","0","0","0",0
"35842",53,8,"1","2","2","1","0","2","1","1","0","0","0",0
"31155",36,26,"2","0","3","0","0","2","0","0","1","0","0",0
"15540",28,21,"1","0","1","1","0","2","2","0","1","0","0",0
"6372",42,27,"0","2","2","1","1","0","1","0","1","0","0",0
"25504",54,19,"2","2","3","1","0","2","3","0","0","1","1",0
"35861",56,8,"2","2","3","1","0","2","1","1","1","1","1",0
"32131",53,15,"2","0","2","1","1","2","1","0","0","1","1",0
"37715",48,14,"1","2","1","1","1","2","1","1","0","1","1",1
"3412",41,15,"1","2","2","1","0","0","1","0","1","0","0",0
"16835",33,24,"3","1","2","0","0","2","2","1","2","0","0",0
"24712",34,17,"1","2","2","1","0","2","3","1","0","0","0",0
"43410",24,5,"0","1","2","0","0","2","1","2","2","1","2",1
"12589",33,3,"3","1","2","0","0","0","2","2","1","0","0",0
"37851",54,14,"0","0","3","1","0","2","1","2","0","0","0",0
"31015",51,10,"3","2","3","1","1","2","0","0","0","2","1",1
"34044",32,30,"3","0","2","1","0","2","1","0","0","0","0",0
"39199",24,18,"3","1","2","1","1","2","1","0","1","0","0",0
"13102",34,8,"1","2","1","1","1","2","2","1","0","0","0",0
"24889",49,18,"2","2","3","0","0","2","3","0","1","0","0",0
"25738",53,19,"2","2","3","1","0","2","3","0","0","0","0",0
"39281",34,18,"1","1","1","0","0","2","1","2","2","2","1",0
"11344",42,18,"1","2","1","1","0","0","2","0","1","0","0",0
"3546",50,15,"1","2","1","1","0","0","1","2","1","0","0",0
"22149",34,21,"3","1","3","0","0","2","2","0","1","0","0",0
"411",32,6,"3","1","2","1","0","0","1","1","0","0","0",0
"26827",31,20,"0","2","2","1","0","2","3","2","1","1","2",1
"34309",31,4,"3","2","2","1","0","2","1","2","1","0","0",1
"40565",19,10,"0","1","1","0","0","2","2","0","1","0","0",1
"5606",36,23,"1","2","2","1","0","0","1","0","1","0","0",0
"42287",33,13,"2","2","3","1","0","2","3","1","1","1","1",1
"2325",32,13,"3","1","3","1","0","0","1","0","1","0","0",0
"38389",39,15,"1","2","1","1","0","2","1","0","0","0","0",0
"11527",40,19,"2","2","3","0","0","0","2","2","2","0","0",1
"20969",57,14,"3","0","2","0","0","2","2","2","1","0","0",1
"15256",49,17,"1","2","1","1","0","2","2","0","0","0","0",0
"23806",32,29,"2","2","3","0","1","2","2","0","1","0","0",0
"21920",36,20,"3","2","2","0","0","2","2","0","2","0","0",0
"1531",31,8,"3","2","1","1","0","0","1","0","1","0","0",0
"21602",32,19,"3","2","2","0","0","2","2","0","2","0","0",0
"34804",40,6,"2","2","3","1","0","2","1","0","0","2","1",0
"17544",42,29,"3","2","2","1","1","2","2","0","2","0","0",0
"14125",48,11,"3","0","2","0","1","2","2","2","1","0","0",0
"36972",42,13,"1","2","1","0","0","2","1","0","2","2","2",0
"29236",45,2,"2","2","3","1","0","2","0","1","0","0","0",0
"38328",27,15,"3","1","2","1","0","2","1","0","0","2","1",0
"41831",19,15,"0","1","1","0","0","2","3","0","1","1","1",0
"38587",30,15,"3","2","2","1","0","2","1","0","1","2","1",0
"14153",37,11,"2","2","3","0","0","2","2","2","1","0","0",0
"22135",50,21,"3","0","2","0","1","2","2","0","2","0","0",0
"12220",60,20,"1","2","1","0","0","0","2","0","2","0","0",0
"11117",60,18,"0","2","1","0","0","0","2","0","0","0","0",0
"5233",32,23,"3","2","2","1","0","0","1","1","0","0","0",0
"82",47,5,"3","0","2","0","0","0","1","1","0","0","0",0
"9464",46,6,"2","1","2","0","0","0","2","0","0","0","0",0
"39368",37,22,"2","2","3","0","0","2","1","2","0","0","0",1
"3941",33,16,"3","2","2","1","0","0","1","0","1","0","0",0
"26516",38,20,"2","2","2","0","0","2","3","2","1","0","0",0
"11387",45,19,"3","2","3","0","0","0","2","2","1","0","0",0
"14544",43,15,"2","2","2","1","1","2","2","0","2","0","0",0
"36741",32,12,"1","1","2","1","0","2","1","2","0","0","0",0
"24062",32,21,"3","2","2","1","1","0","3","1","0","0","0",1
"29611",69,3,"0","2","1","0","0","1","0","0","0","0","0",0
"26939",46,21,"1","2","1","1","0","2","3","0","0","0","0",0
"32858",26,17,"2","1","3","1","1","2","1","2","0","2","1",0
"20039",33,8,"2","2","3","0","0","2","2","2","1","0","0",0
"5791",33,26,"2","2","3","1","0","0","1","0","2","0","0",0
"39945",34,2,"3","1","2","1","0","2","2","1","1","0","0",0
"39988",38,3,"3","2","3","0","1","2","2","0","0","0","0",0
"27879",35,28,"1","2","1","0","0","2","0","0","0","0","0",0
"27404",35,21,"3","1","3","1","0","2","3","0","2","0","0",0
"22495",30,22,"2","2","3","0","0","2","2","1","2","0","0",0
"23049",59,26,"3","0","2","0","0","2","2","0","1","0","0",0
"27868",32,28,"3","1","2","0","0","2","0","0","0","0","0",0
"9970",37,9,"2","0","2","0","0","0","2","1","1","0","0",0
"5723",43,26,"3","2","2","1","0","0","1","1","0","0","0",0
"8670",35,3,"2","2","3","1","0","0","2","1","2","0","0",0
"1083",38,7,"1","2","2","1","1","0","1","2","2","0","0",0
"44254",43,22,"2","2","3","0","0","2","2","2","0","0","0",1
"44168",70,14,"0","0","1","0","0","1","2","2","0","1","1",1
"37607",32,14,"3","1","2","1","1","2","1","0","0","0","0",0
"30530",57,5,"2","2","3","0","0","2","0","0","1","0","0",0
"5343",34,23,"1","2","2","1","0","0","1","2","0","0","0",1
"11983",45,20,"3","0","1","1","0","0","2","0","1","0","0",0
"36547",60,12,"3","1","2","1","0","2","1","1","0","0","0",0
"14495",29,14,"3","2","2","0","0","2","2","0","2","0","0",0
"44308",61,27,"0","2","2","0","0","2","2","1","1","1","1",1
"35956",40,8,"1","2","2","1","0","2","1","0","1","2","1",0
"1306",40,8,"3","2","2","1","0","0","1","0","0","0","0",0
"299",42,5,"1","0","1","1","0","0","1","0","1","0","0",0
"32075",78,14,"0","0","0","0","0","1","1","0","1","0","0",0
"36321",37,11,"3","2","2","1","1","2","1","1","1","0","0",0
"30020",34,4,"3","0","2","0","0","2","0","1","0","0","0",0
"31526",58,2,"3","2","2","0","0","2","1","2","0","1","1",0
"5192",30,21,"1","2","1","1","0","0","1","0","1","0","0",0
"3689",40,16,"3","2","2","1","0","0","1","0","0","0","0",0
"11789",36,20,"2","2","3","1","0","0","2","1","2","0","0",0
"2134",26,12,"1","2","2","1","0","0","1","0","1","0","0",0
"40044",29,3,"2","1","3","1","0","2","2","0","0","0","0",0
"34429",47,5,"2","1","2","1","0","2","1","0","0","2","1",0
"26066",32,19,"1","2","2","1","0","2","3","1","1","0","0",0
"21153",47,14,"3","2","2","1","1","1","2","0","2","0","0",0
"40208",35,8,"1","2","1","0","0","2","2","1","2","0","0",1
"18074",53,30,"2","2","3","1","1","2","2","0","2","0","0",0
"16964",53,25,"3","2","2","0","0","2","2","0","0","0","0",0
"25724",30,19,"2","2","3","1","0","2","3","2","1","0","0",0
"9659",39,6,"1","2","2","0","0","0","2","0","2","0","0",0
"35136",48,7,"1","2","1","1","0","2","1","1","1","2","1",0
"3644",51,15,"1","2","2","1","0","0","1","1","1","0","0",0
"44924",31,4,"3","2","2","0","0","0","3","0","0","0","0",0
"13899",26,10,"3","1","3","1","0","2","2","2","0","0","0",0
"10304",56,12,"3","2","2","0","0","0","2","1","0","0","0",0
"44311",47,27,"3","2","2","0","0","2","2","2","2","0","0",0
"44353",35,30,"3","1","2","0","0","2","2","2","2","1","2",1
"5616",40,23,"3","2","2","1","0","0","1","0","2","0","0",0
"43612",45,4,"1","2","2","0","0","2","1","0","0","1","1",0
"14668",37,15,"2","0","3","0","0","2","2","2","2","0","0",1
"10845",55,17,"2","2","1","0","0","0","2","0","0","0","0",0
"27090",32,21,"3","2","2","1","0","2","3","1","0","0","0",0
"16121",29,22,"3","1","2","0","1","2","2","1","0","0","0",0
"40693",57,7,"1","2","1","1","1","2","2","0","1","0","0",0
"8176",30,2,"3","2","2","1","0","0","2","0","1","0","0",0
"42054",66,29,"0","2","3","0","0","2","3","0","1","2","1",1
"10663",52,16,"1","0","1","0","0","0","2","2","0","0","0",0
"24749",44,18,"2","1","3","1","0","2","3","0","0","0","0",0
"7177",40,29,"3","2","2","1","0","0","1","2","0","0","0",0
"20431",49,12,"2","2","2","0","0","2","2","2","1","0","0",0
"6125",28,27,"3","1","3","1","1","0","1","2","0","0","0",0
"10929",39,17,"2","1","2","0","0","0","2","0","0","0","0",0
"40130",58,5,"0","2","1","0","0","2","2","1","0","0","0",1
"31443",23,30,"2","1","3","1","0","2","1","0","1","0","0",0
"36815",59,12,"3","2","1","1","1","1","1","2","1","0","0",0
"32298",35,16,"2","0","3","1","0","2","1","0","1","0","0",0
"37239",43,13,"1","2","2","1","0","2","1","0","0","2","1",0
"40855",32,12,"2","1","3","0","0","2","2","2","1","1","1",1
"17",45,5,"3","1","0","1","0","0","1","0","0","0","0",0
"16248",46,23,"2","0","3","1","0","2","2","2","0","0","0",1
"10019",59,9,"2","2","3","0","1","0","2","1","1","0","0",0
"43966",64,23,"0","0","1","0","0","2","2","2","0","2","1",1
"39554",36,26,"2","2","3","0","0","2","1","0","2","1","1",0
"7230",52,29,"3","2","2","1","0","0","1","0","1","0","0",0
"20921",51,13,"3","2","2","0","0","2","2","1","2","0","0",0
"45122",56,26,"3","0","2","0","0","2","3","1","2","2","1",1
"6777",42,28,"3","2","2","1","0","0","1","2","1","0","0",0
"41480",26,7,"3","1","2","0","1","2","3","0","1","0","0",0
"19469",41,7,"2","1","3","0","0","2","2","0","1","0","0",0
"41698",26,6,"3","1","2","0","0","2","3","0","0","1","2",0
"38311",42,15,"3","2","2","1","0","2","1","2","0","2","1",0
"715",40,6,"3","1","0","1","0","0","1","0","1","0","0",0
"28495",41,29,"2","2","3","0","0","2","0","0","1","2","1",0
"26640",49,20,"1","1","1","1","0","1","3","0","1","0","0",0
"23477",46,28,"1","2","2","0","0","2","2","0","2","0","0",0
"1432",44,8,"1","2","1","1","0","0","1","0","1","0","0",0
"27102",34,21,"1","2","1","1","0","2","3","2","0","0","0",1
"19267",37,6,"1","2","2","0","0","2","2","0","1","0","0",0
"43120",43,24,"2","2","3","0","0","2","0","0","0","1","1",0
"819",37,7,"3","1","3","0","0","0","1","2","1","0","0",0
"20217",52,11,"0","2","1","0","0","2","2","0","2","0","0",0
"10840",60,17,"0","1","3","0","0","0","2","0","0","0","0",0
"28772",31,30,"2","2","3","1","0","2","0","1","1","1","1",0
"7943",26,30,"1","1","2","1","0","0","1","0","2","0","0",0
"33777",37,23,"2","2","3","1","0","2","1","1","2","1","2",1
"32079",32,14,"2","1","3","1","0","2","1","1","1","1","1",0
"25149",34,18,"2","2","3","1","0","2","3","0","0","1","1",0
"29928",45,4,"1","2","2","1","0","2","0","0","0","2","2",0
"15439",34,18,"3","0","2","0","0","2","2","2","0","0","0",1
"27393",31,21,"3","2","3","0","0","2","3","0","2","0","0",0
"6893",55,28,"0","2","2","1","1","0","1","0","1","0","0",0
"23779",41,28,"2","1","3","0","0","2","2","0","0","0","0",0
"16734",25,24,"3","1","2","0","0","2","2","2","0","0","0",1
"14082",45,11,"1","2","2","0","0","2","2","1","1","0","0",0
"12626",31,4,"1","2","1","0","0","0","2","0","2","0","0",0
"11040",43,17,"1","2","2","0","0","0","2","0","2","0","0",0
"801",29,7,"3","2","2","0","0","0","1","0","0","0","0",0
"40327",27,17,"3","1","2","0","0","2","2","2","1","0","0",1
"9371",46,6,"0","2","0","0","0","0","2","0","1","0","0",0
"44511",61,10,"0","2","2","0","0","1","2","2","0","1","1",1
"30712",28,6,"1","1","3","1","0","2","0","0","1","0","0",0
"3478",32,15,"3","2","2","1","0","0","1","1","1","0","0",0
"10569",51,16,"1","2","1","0","0","0","2","2","1","0","0",0
"40256",29,15,"2","1","3","0","0","2","2","1","0","0","0",0
"41967",37,23,"3","1","2","0","0","2","3","0","0","0","0",0
"43740",33,17,"2","1","3","0","0","2","1","2","0","0","0",1
