"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe"
"31326",44,12,"2","2","3","0","0","2","1","2","2","0","0",1
"31327",33,12,"3","1","3","0","0","2","1","0","2","0","0",1
"31328",49,12,"3","0","3","1","0","2","1","1","0","0","0",1
"31329",53,12,"3","0","2","0","0","2","1","0","1","0","0",1
"31330",31,12,"2","0","3","0","0","2","1","0","0","0","0",1
"31331",61,12,"3","2","3","0","0","2","1","0","0","0","0",1
"31332",37,12,"2","1","3","1","0","2","1","1","0","0","0",1
"31333",64,12,"0","2","0","0","0","2","1","0","0","0","0",0
"31334",58,12,"2","2","3","0","0","2","1","0","0","0","0",1
"31335",30,12,"2","1","3","0","0","2","1","2","1","0","0",1
"31336",25,12,"2","1","3","0","0","2","1","0","0","0","0",0
"31337",28,13,"1","1","2","1","0","2","1","0","2","2","1",0
"31338",47,13,"1","2","2","1","1","2","1","2","0","0","0",1
"31339",61,13,"2","2","3","0","0","2","1","2","0","0","0",0
"31340",60,13,"3","2","2","0","0","2","1","1","1","0","0",1
"31341",56,16,"2","2","2","0","0","2","1","0","2","1","1",0
"31342",78,16,"1","2","2","0","0","1","1","0","2","0","0",0
"31343",48,16,"3","2","2","1","0","2","1","1","1","2","1",0
"31344",45,16,"3","0","3","1","0","2","1","0","1","0","0",0
"31345",30,16,"0","1","2","0","0","2","1","0","0","0","0",0
"31346",62,16,"2","2","3","1","0","1","1","0","0","0","0",0
"31347",57,16,"1","2","1","0","0","1","1","0","0","0","0",0
"31348",28,16,"0","1","2","0","0","2","1","0","2","0","0",0
"31349",36,16,"2","0","3","0","0","2","1","2","2","0","0",1
"31350",68,17,"0","1","0","0","0","2","1","0","0","0","0",0
"31351",30,17,"2","2","3","0","0","2","1","0","1","0","0",0
"31352",37,17,"3","1","2","0","0","2","1","2","1","1","1",1
"31353",43,17,"3","2","2","0","0","2","1","1","0","0","0",1
"31354",22,17,"0","1","2","0","0","2","1","0","2","0","0",0
"31355",46,17,"3","2","2","0","0","2","1","0","0","0","0",1
"31356",37,17,"3","1","3","1","0","2","1","1","0","0","0",1
"31357",31,17,"2","1","3","0","0","2","1","1","0","0","0",1
"31358",44,17,"2","2","3","0","0","2","1","2","0","0","0",0
"31359",31,17,"3","2","2","0","0","2","1","1","1","0","0",1
"31360",30,17,"2","1","3","1","0","2","1","2","1","0","0",1
"31361",26,17,"2","1","3","0","1","2","1","0","1","0","0",0
"31362",29,17,"3","1","3","0","0","2","1","0","2","0","0",0
"31363",27,18,"0","1","2","0","0","2","1","1","1","0","0",0
"31364",33,18,"3","1","3","0","0","2","1","0","1","0","0",0
"31365",30,18,"2","2","3","1","0","2","1","1","1","2","1",1
"31366",83,18,"0","2","2","0","0","2","1","0","2","0","0",0
"31367",32,18,"3","1","3","0","0","2","1","1","1","0","0",1
"31368",35,18,"3","2","2","1","0","2","1","1","0","0","0",1
"31369",59,18,"3","2","2","0","0","2","1","1","0","0","0",1
"31370",33,18,"1","1","3","1","0","2","1","1","0","0","0",1
"31371",41,18,"3","1","2","1","1","2","1","0","2","0","0",1
"31372",59,18,"3","2","2","0","0","2","1","1","2","1","1",1
"31373",37,19,"2","1","3","0","0","2","1","0","0","0","0",1
"31374",55,19,"3","2","2","0","0","2","1","1","0","0","0",0
"31375",31,19,"3","2","2","0","0","2","1","1","1","0","0",1
"31376",28,20,"0","1","2","0","0","2","1","0","2","0","0",0
"31377",24,23,"3","1","2","0","0","2","1","0","1","0","0",0
"31378",32,23,"2","2","3","1","0","2","1","1","2","0","0",1
"31379",26,23,"2","1","3","0","0","2","1","2","0","0","0",1
"31380",46,23,"2","1","3","0","0","2","1","1","0","0","0",0
"31381",53,23,"3","2","2","0","0","2","1","0","0","0","0",1
"31382",30,23,"2","1","3","0","0","2","1","1","0","0","0",0
"31383",37,23,"3","1","2","0","0","2","1","0","2","0","0",0
"31384",73,24,"0","2","3","0","0","2","1","0","0","0","0",1
"31385",57,24,"0","2","3","0","0","2","1","0","0","0","0",0
"31386",41,24,"2","1","3","0","1","2","1","0","0","1","1",0
"31387",34,24,"0","2","2","0","0","2","1","0","0","0","0",1
"31388",49,24,"0","2","3","0","0","2","1","0","1","0","0",0
"31389",41,24,"3","2","2","1","0","2","1","0","1","0","0",0
"31390",58,24,"2","2","2","0","0","1","1","0","1","0","0",0
"31391",26,24,"2","1","3","0","0","2","1","0","1","0","0",0
"31392",53,24,"2","0","3","0","0","2","1","0","1","0","0",0
"31393",46,24,"2","0","3","1","0","2","1","0","1","0","0",1
"31394",76,24,"0","0","1","0","0","2","1","0","1","0","0",1
"31395",46,24,"2","2","3","0","0","2","1","1","1","0","0",1
"31396",83,25,"0","0","1","0","0","2","1","0","0","0","0",1
"31397",40,25,"2","2","3","1","0","2","1","2","1","0","0",1
"31398",26,25,"3","1","3","0","0","2","1","0","0","0","0",0
"31399",23,25,"0","1","2","0","0","2","1","0","1","0","0",1
"31400",34,25,"2","1","3","0","0","2","1","1","2","0","0",1
"31401",24,25,"0","1","2","0","0","2","1","2","1","0","0",1
"31402",41,26,"2","0","3","1","1","2","1","0","1","0","0",1
"31403",39,26,"2","2","2","0","0","2","1","1","0","0","0",1
"31404",38,26,"3","2","2","0","0","2","1","0","1","0","0",0
"31405",48,26,"3","0","2","1","1","2","1","0","0","0","0",0
"31406",21,26,"3","1","3","0","1","2","1","0","2","0","0",0
"31407",37,26,"1","2","1","0","0","2","1","1","1","0","0",0
"31408",28,26,"3","1","2","0","0","2","1","2","0","0","0",1
"31409",40,26,"1","2","2","0","0","2","1","0","1","0","0",0
"31410",55,26,"2","2","1","0","0","2","1","2","2","0","0",0
"31411",43,26,"2","2","2","1","1","2","1","1","1","0","0",0
"31412",57,26,"1","2","1","0","0","2","1","1","1","0","0",0
"31413",29,27,"1","2","1","1","0","2","1","0","2","0","0",0
"31414",34,27,"3","2","2","1","0","2","1","0","1","2","1",1
"31415",77,27,"0","2","2","0","0","1","1","2","0","0","0",1
"31416",36,27,"2","2","2","0","0","2","1","1","0","0","0",1
"31417",58,27,"2","2","3","1","0","2","1","2","0","0","0",1
"31418",45,27,"2","2","0","0","0","1","1","0","0","0","0",0
"31419",32,27,"2","1","3","1","0","2","1","1","0","0","0",1
"31420",38,27,"3","2","3","0","0","2","1","0","1","1","1",1
"31421",47,27,"2","2","3","1","0","2","1","0","1","0","0",0
"31422",46,27,"3","2","2","1","0","2","1","1","1","0","0",1
"31423",57,27,"2","0","0","0","0","2","1","0","0","0","0",0
"31424",35,27,"3","2","3","0","0","2","1","1","0","0","0",0
"31425",50,27,"3","2","2","1","0","2","1","2","1","0","0",0
"31426",27,27,"0","1","2","0","0","2","1","2","0","0","0",1
"31427",33,27,"2","1","3","1","0","2","1","0","0","0","0",0
"31428",57,27,"3","2","2","0","0","2","1","2","0","0","0",0
"31429",69,27,"0","2","0","0","0","1","1","1","0","0","0",0
"31430",46,27,"3","2","2","1","0","2","1","1","1","2","2",1
"31431",32,27,"3","1","2","0","0","2","1","0","1","0","0",0
"31432",59,27,"0","2","3","0","0","1","1","1","1","0","0",1
"31433",19,27,"0","1","1","0","0","2","1","1","1","0","0",1
"31434",25,27,"2","1","3","0","0","2","1","2","1","0","0",1
"31435",23,30,"2","1","3","0","0","2","1","0","1","0","0",1
"31436",32,30,"2","1","3","0","0","2","1","1","1","1","2",0
"31437",44,30,"0","2","2","0","0","2","1","0","2","0","0",0
"31438",26,30,"3","1","2","0","0","2","1","0","2","0","0",0
"31439",49,30,"3","2","3","1","0","2","1","0","2","0","0",0
"31440",32,30,"3","2","2","1","0","2","1","2","0","0","0",0
"31441",31,30,"1","2","1","0","0","2","1","0","0","0","0",0
"31442",47,30,"2","2","3","0","0","2","1","2","1","0","0",1
"31443",23,30,"2","1","3","1","0","2","1","0","1","0","0",0
"31444",22,30,"3","1","2","0","0","2","1","2","0","0","0",1
"31445",32,30,"0","1","0","0","0","2","1","0","1","0","0",0
"31446",30,30,"2","1","3","0","0","2","1","0","1","0","0",0
"31447",27,30,"2","1","3","0","0","2","1","2","1","0","0",1
"31448",73,30,"0","0","1","0","0","1","1","0","1","0","0",1
"31449",26,30,"3","2","3","0","0","2","1","0","1","0","0",0
"31450",36,30,"2","2","3","1","0","2","1","0","2","0","0",0
"31451",24,30,"3","1","2","1","0","2","1","1","2","0","0",0
"31452",57,31,"2","0","3","1","0","2","1","2","2","0","0",0
"31453",41,31,"2","2","3","1","0","2","1","1","1","0","0",1
"31454",30,31,"3","1","3","0","0","2","1","0","1","0","0",1
"31455",60,31,"3","2","2","0","0","2","1","2","0","0","0",0
"31456",34,31,"3","1","3","1","0","2","1","1","0","2","1",0
"31457",29,31,"2","2","3","1","0","2","1","2","1","2","1",0
"31458",55,31,"1","0","2","0","0","2","1","2","0","0","0",0
"31459",33,31,"3","2","2","1","0","2","1","1","0","0","0",0
"31460",32,1,"3","1","3","1","0","2","1","2","1","1","1",0
"31461",26,1,"3","1","2","0","0","2","1","2","1","0","0",1
"31462",36,1,"2","1","2","1","0","2","1","0","0","0","0",0
"31463",35,1,"3","0","2","1","1","2","1","0","0","0","0",0
"31464",46,1,"2","0","3","1","0","2","1","1","1","0","0",0
"31465",32,1,"2","2","3","1","0","2","1","1","1","0","0",0
"31466",39,1,"3","0","2","1","1","2","1","1","1","1","1",0
"31467",59,1,"0","2","2","1","1","2","1","0","1","2","1",0
"31468",40,1,"3","1","3","1","0","2","1","0","0","0","0",0
"31469",46,1,"3","2","2","1","0","2","1","2","0","0","0",0
"31470",33,1,"3","1","2","1","0","2","1","2","0","2","1",0
"31471",40,1,"1","2","1","1","0","2","1","1","0","0","0",0
"31472",47,1,"1","2","2","1","1","2","1","1","0","2","1",0
"31473",38,1,"1","1","3","1","0","2","1","2","0","0","0",1
"31474",27,1,"2","1","3","1","0","2","1","0","0","0","0",0
"31475",37,1,"2","2","2","1","1","2","1","2","0","1","1",0
"31476",32,1,"3","1","3","1","0","2","1","2","0","2","1",0
"31477",46,1,"2","0","3","1","0","2","1","2","0","0","0",1
"31478",27,1,"3","1","3","0","0","2","1","0","1","0","0",1
"31479",44,1,"3","2","2","1","0","2","1","2","1","0","0",0
"31480",54,1,"0","2","2","1","0","2","1","2","0","2","1",0
"31481",35,1,"3","2","2","0","0","2","1","1","0","2","1",0
"31482",38,1,"3","1","2","0","0","2","1","0","0","0","0",0
"31483",63,1,"2","2","3","0","0","2","1","2","1","0","0",1
"31484",46,1,"2","0","3","1","0","2","1","2","0","1","1",0
"31485",49,1,"3","2","1","1","1","2","1","1","1","2","1",0
"31486",34,1,"1","2","2","1","1","2","1","0","1","2","1",0
"31487",52,1,"3","0","2","1","0","2","1","2","1","0","0",0
"31488",45,1,"3","0","2","1","1","2","1","1","2","2","1",0
"31489",41,1,"1","2","2","1","0","2","1","2","1","0","0",0
"31490",58,1,"2","0","3","1","0","2","1","0","1","1","1",0
"31491",49,1,"2","0","3","0","0","2","1","1","1","1","1",0
"31492",38,1,"1","1","2","1","0","2","1","1","1","0","0",0
"31493",19,1,"0","1","0","0","0","2","1","1","2","0","0",1
"31494",52,1,"3","2","2","0","0","1","1","0","1","0","0",0
"31495",37,1,"2","1","3","1","0","2","1","2","1","0","0",0
"31496",34,1,"1","1","2","0","0","2","1","2","1","0","0",0
"31497",54,2,"2","0","3","0","1","2","1","0","1","0","0",0
"31498",34,2,"3","2","2","0","0","2","1","2","1","0","0",1
"31499",56,2,"2","2","3","1","0","1","1","0","1","0","0",0
"31500",38,2,"2","1","0","1","0","2","1","2","0","1","1",0
"31501",45,2,"2","2","3","1","0","2","1","2","1","0","0",0
"31502",24,2,"1","2","2","1","0","2","1","0","0","0","0",0
"31503",50,2,"2","0","3","0","0","2","1","0","2","0","0",0
"31504",49,2,"3","2","2","1","0","2","1","1","0","2","1",0
"31505",37,2,"1","2","2","1","0","2","1","2","0","0","0",0
"31506",33,2,"1","2","2","1","0","2","1","0","0","2","1",0
"31507",32,2,"3","1","2","0","1","2","1","1","1","0","0",1
"31508",42,2,"2","2","3","1","0","2","1","1","0","0","0",0
"31509",33,2,"2","1","3","1","0","2","1","1","1","0","0",1
"31510",52,2,"2","2","3","1","1","2","1","1","0","0","0",0
"31511",22,2,"0","1","2","1","0","2","1","0","0","0","0",0
"31512",45,2,"3","1","3","1","0","2","1","1","0","0","0",0
"31513",37,2,"2","1","2","1","1","2","1","2","1","0","0",0
"31514",36,2,"3","2","2","0","0","2","1","2","0","1","1",0
"31515",41,2,"3","2","0","1","0","2","1","1","1","0","0",0
"31516",23,2,"0","1","2","1","0","2","1","0","0","0","0",0
"31517",36,2,"3","2","2","0","0","2","1","2","0","0","0",0
"31518",39,2,"3","2","2","1","0","2","1","2","1","1","2",0
"31519",48,2,"3","2","2","1","0","2","1","0","0","2","1",0
"31520",38,2,"1","2","0","1","0","2","1","2","1","2","1",0
"31521",46,2,"2","2","2","1","1","2","1","0","0","2","1",0
"31522",35,2,"2","2","3","1","0","2","1","0","0","1","1",0
"31523",35,2,"2","2","3","1","0","2","1","2","0","1","1",0
"31524",45,2,"1","2","1","0","0","2","1","0","0","0","0",0
"31525",54,2,"3","2","2","1","0","2","1","0","0","0","0",0
"31526",58,2,"3","2","2","0","0","2","1","2","0","1","1",0
"31527",47,2,"1","2","2","1","0","2","1","2","0","0","0",1
"31528",74,2,"1","2","0","0","0","1","1","1","0","0","0",0
"31529",48,2,"3","0","2","0","0","2","1","2","1","0","0",1
"31530",35,2,"2","1","3","1","0","2","1","2","1","2","2",0
"31531",39,2,"3","0","3","1","1","2","1","2","1","0","0",0
"31532",67,2,"0","2","1","0","0","2","1","0","2","0","0",0
"31533",32,2,"3","2","3","1","0","2","1","0","1","1","1",0
"31534",30,2,"2","1","3","1","0","2","1","1","1","2","1",0
"31535",34,2,"3","0","2","1","1","2","1","1","0","0","0",0
"31536",53,2,"1","2","1","1","0","2","1","2","0","2","1",0
"31537",58,2,"0","2","0","0","0","2","1","1","0","0","0",1
"31538",28,2,"0","1","2","1","0","2","1","0","1","0","0",0
"31539",35,2,"3","1","2","1","0","2","1","2","1","0","0",0
"31540",40,2,"3","2","2","1","1","2","1","2","1","0","0",0
"31541",40,2,"2","2","1","1","1","2","1","2","1","2","1",0
"31542",45,2,"2","2","1","0","0","1","1","1","1","0","0",0
"31543",24,2,"0","1","1","0","0","2","1","1","1","0","0",0
"31544",35,2,"1","2","2","1","0","2","1","0","1","2","1",0
"31545",57,2,"2","2","3","1","0","2","1","1","1","2","1",0
"31546",30,2,"1","1","2","0","0","2","1","1","0","0","0",0
"31547",26,3,"0","1","3","0","0","2","1","0","1","0","0",0
"31548",39,3,"1","2","1","1","1","2","1","1","1","0","0",0
"31549",37,3,"2","2","3","1","0","2","1","1","1","1","2",0
"31550",38,3,"3","2","2","1","0","2","1","1","0","2","2",0
"31551",44,3,"2","2","2","1","0","2","1","0","1","0","0",0
"31552",54,3,"0","2","1","1","0","2","1","2","0","2","1",0
"31553",54,3,"2","1","3","1","0","2","1","2","0","0","0",0
"31554",46,3,"3","2","0","1","0","2","1","2","1","0","0",0
"31555",61,3,"3","2","3","0","0","2","1","1","0","0","0",0
"31556",56,3,"3","2","1","1","0","2","1","2","1","2","1",0
"31557",50,3,"2","2","3","1","0","2","1","2","0","2","1",1
"31558",24,3,"3","1","2","1","0","2","1","1","0","2","1",0
"31559",39,3,"3","2","3","0","0","2","1","0","0","0","0",0
"31560",42,3,"1","2","2","1","0","2","1","2","1","0","0",0
"31561",35,3,"3","2","2","1","0","2","1","2","0","1","1",0
"31562",31,3,"3","1","2","1","0","2","1","1","0","2","1",0
"31563",34,3,"1","1","2","0","0","2","1","0","0","2","1",0
"31564",38,3,"3","2","2","1","0","2","1","1","1","2","1",0
"31565",32,3,"2","0","3","1","0","2","1","0","0","0","0",0
"31566",42,3,"3","2","3","0","0","2","1","1","0","0","0",0
"31567",68,3,"0","2","2","0","0","1","1","0","0","0","0",0
"31568",56,3,"0","2","2","0","0","2","1","2","0","1","1",0
"31569",39,3,"2","2","2","1","0","2","1","1","0","1","2",0
"31570",73,3,"0","2","2","0","0","2","1","2","0","0","0",0
"31571",47,3,"3","0","2","0","0","2","1","2","0","0","0",0
"31572",51,3,"3","2","2","0","0","2","1","0","1","0","0",0
"31573",26,3,"1","1","2","0","1","2","1","0","0","0","0",1
"31574",54,3,"2","2","2","0","0","2","1","2","0","0","0",0
"31575",41,3,"3","1","2","1","1","2","1","0","0","0","0",0
"31576",39,3,"1","2","2","1","0","2","1","2","0","0","0",1
"31577",41,3,"2","0","3","1","0","2","1","0","0","0","0",0
"31578",43,3,"0","2","2","1","0","2","1","1","1","1","1",0
"31579",32,3,"1","2","2","1","0","2","1","1","0","0","0",0
"31580",38,3,"3","2","2","1","0","2","1","0","0","0","0",0
"31581",39,3,"3","2","3","0","0","2","1","2","0","0","0",0
"31582",28,3,"3","1","3","1","1","2","1","0","2","1","1",0
"31583",57,3,"1","2","1","1","0","2","1","1","1","0","0",0
"31584",42,3,"2","2","3","1","0","1","1","2","1","1","2",0
"31585",33,3,"3","2","3","1","1","2","1","0","0","1","1",0
"31586",44,3,"3","1","2","1","0","2","1","2","1","0","0",0
"31587",40,3,"3","2","2","1","0","2","1","2","1","0","0",0
"31588",36,3,"3","0","2","1","1","2","1","1","0","1","1",0
"31589",55,3,"1","0","2","1","0","2","1","1","0","2","1",1
"31590",44,3,"2","1","3","1","1","2","1","2","1","2","2",0
"31591",37,3,"3","2","2","1","0","2","1","0","1","0","0",0
"31592",41,3,"1","2","2","1","0","2","1","2","0","0","0",0
"31593",49,3,"3","2","3","1","0","2","1","1","0","1","1",0
"31594",44,3,"1","2","2","1","0","2","1","2","0","0","0",0
"31595",41,3,"3","1","2","1","0","2","1","0","1","0","0",0
"31596",48,3,"3","2","1","1","0","2","1","2","1","2","1",0
"31597",39,3,"3","0","2","1","0","2","1","0","1","0","0",0
"31598",46,3,"3","0","2","1","1","2","1","1","0","0","0",0
"31599",46,3,"3","0","2","1","0","2","1","1","0","0","0",0
"31600",40,3,"2","2","3","1","0","2","1","1","0","1","1",0
"31601",44,3,"1","2","1","1","1","2","1","2","0","1","1",0
"31602",39,3,"3","1","3","1","0","2","1","1","1","2","2",0
"31603",47,3,"2","2","2","1","0","2","1","0","1","0","0",0
"31604",39,3,"2","2","2","1","0","2","1","0","2","0","0",0
"31605",41,3,"2","2","2","1","0","2","1","2","1","1","1",1
"31606",49,3,"2","2","3","1","0","2","1","2","1","0","0",0
"31607",37,3,"3","2","2","1","0","1","1","1","2","2","1",0
"31608",31,3,"3","1","2","1","1","2","1","1","1","0","0",0
"31609",50,6,"2","2","3","1","0","2","1","0","1","2","1",0
"31610",37,6,"2","2","1","1","0","2","1","2","1","1","1",0
"31611",29,6,"3","1","0","1","0","2","1","2","0","0","0",0
"31612",42,6,"3","1","3","1","0","2","1","2","0","0","0",0
"31613",43,6,"2","0","3","0","0","2","1","2","1","2","1",0
"31614",46,6,"3","1","2","1","0","2","1","1","1","0","0",0
"31615",29,6,"3","2","2","1","1","2","1","1","0","0","0",0
"31616",40,6,"2","2","3","1","0","2","1","2","0","2","1",0
"31617",54,6,"2","0","0","1","0","1","1","2","2","2","2",1
"31618",34,6,"3","1","2","1","0","2","1","2","0","1","1",0
"31619",38,6,"3","2","2","1","0","2","1","1","0","0","0",0
"31620",37,6,"1","0","2","1","1","2","1","1","1","0","0",0
"31621",36,6,"1","2","2","1","0","2","1","1","0","0","0",0
"31622",63,6,"0","2","2","0","0","2","1","0","2","0","0",0
"31623",24,6,"0","1","2","0","0","2","1","0","2","0","0",0
"31624",35,6,"1","2","2","1","1","2","1","2","1","2","1",0
"31625",38,6,"3","2","2","1","0","2","1","2","0","0","0",0
"31626",45,6,"1","2","2","1","0","2","1","2","1","2","2",0
"31627",33,6,"3","1","3","1","0","2","1","2","1","2","2",1
"31628",38,6,"3","2","3","1","0","2","1","0","2","0","0",0
"31629",26,6,"0","1","3","0","0","2","1","0","1","0","0",0
"31630",44,6,"1","2","2","0","0","1","1","0","0","0","0",0
"31631",42,6,"2","1","3","0","0","2","1","0","0","0","0",1
"31632",41,6,"1","2","2","1","0","2","1","1","1","0","0",0
"31633",36,6,"1","2","2","1","0","2","1","2","0","0","0",0
"31634",38,6,"3","1","2","1","0","2","1","1","1","2","1",0
"31635",34,6,"2","1","3","1","0","1","1","0","0","0","0",0
"31636",34,6,"3","1","2","1","0","2","1","2","1","0","0",0
"31637",32,6,"3","2","2","0","0","2","1","1","1","2","1",0
"31638",27,6,"0","1","2","0","0","2","1","0","0","0","0",0
"31639",47,6,"3","1","2","1","0","2","1","0","0","2","1",0
"31640",50,6,"1","2","1","0","0","1","1","0","0","0","0",1
"31641",45,6,"1","2","2","1","1","2","1","1","0","2","2",0
"31642",41,6,"1","2","2","1","0","2","1","0","0","0","0",0
"31643",35,6,"2","1","3","1","0","2","1","0","0","0","0",0
"31644",59,6,"1","2","2","1","0","2","1","1","0","0","0",0
"31645",39,6,"2","1","3","0","0","2","1","0","1","1","2",0
"31646",35,6,"3","2","2","1","0","2","1","0","0","0","0",0
"31647",44,6,"2","2","2","1","0","2","1","0","0","2","2",0
"31648",77,6,"0","2","3","0","0","2","1","1","0","0","0",0
"31649",33,6,"1","2","2","1","0","2","1","2","1","0","0",0
"31650",33,6,"3","2","2","1","0","1","1","1","0","0","0",0
"31651",40,6,"2","2","2","0","1","2","1","2","0","0","0",1
"31652",30,6,"3","1","2","1","0","2","1","2","1","2","1",0
"31653",44,6,"1","2","2","1","0","2","1","0","1","1","1",0
"31654",35,6,"3","2","2","1","0","2","1","2","1","1","2",0
"31655",31,6,"3","2","2","1","1","2","1","1","0","0","0",0
"31656",57,6,"3","2","2","1","0","2","1","0","1","0","0",0
"31657",36,6,"2","2","2","1","0","2","1","2","0","0","0",1
"31658",40,6,"3","1","2","1","1","2","1","1","0","2","1",0
"31659",32,6,"3","1","3","1","0","2","1","1","1","0","0",0
"31660",40,6,"1","2","1","1","1","2","1","2","1","2","1",0
"31661",37,6,"3","2","2","1","0","1","1","2","1","1","1",1
"31662",44,6,"1","1","2","1","1","2","1","2","1","0","0",1
"31663",37,6,"3","1","3","0","0","2","1","2","1","1","1",1
"31664",59,6,"3","2","1","1","0","1","1","2","1","2","1",0
"31665",42,6,"1","2","1","1","0","2","1","2","1","2","1",0
"31666",41,6,"1","2","2","1","0","2","1","0","2","0","0",0
"31667",44,6,"1","2","2","1","0","2","1","1","1","0","0",0
"31668",46,6,"3","1","2","1","1","2","1","2","1","2","1",0
"31669",33,6,"3","1","2","1","0","1","1","0","1","2","2",0
"31670",41,6,"3","0","2","1","0","2","1","0","0","2","1",0
"31671",36,6,"3","2","2","1","0","2","1","2","1","2","1",0
"31672",63,7,"0","2","2","0","0","2","1","0","2","0","0",0
"31673",30,7,"1","1","3","0","0","2","1","2","2","0","0",1
"31674",38,7,"2","0","3","1","0","2","1","0","1","0","0",0
"31675",65,7,"0","2","1","0","0","2","1","0","1","0","0",0
"31676",38,7,"3","2","2","0","0","2","1","0","1","0","0",0
"31677",38,7,"0","2","3","0","0","2","1","2","1","0","0",0
"31678",26,7,"2","1","2","0","0","2","1","0","0","0","0",1
"31679",42,7,"1","2","2","1","0","2","1","1","1","0","0",0
"31680",33,7,"2","1","3","0","0","2","1","0","0","0","0",0
"31681",35,7,"3","1","1","1","0","2","1","2","0","0","0",0
"31682",46,7,"3","0","2","1","1","2","1","2","0","2","1",0
"31683",41,7,"3","2","2","1","0","2","1","0","2","2","1",0
"31684",33,7,"3","2","2","1","0","2","1","2","1","1","1",0
"31685",31,7,"1","1","2","1","1","2","1","1","0","0","0",0
"31686",43,7,"1","2","2","1","0","2","1","0","0","2","1",0
"31687",33,7,"2","2","3","1","0","2","1","2","0","2","1",0
"31688",36,7,"1","1","2","1","0","2","1","1","0","2","1",0
"31689",36,7,"3","2","2","1","0","2","1","1","1","0","0",0
"31690",36,7,"3","2","2","1","0","2","1","0","0","0","0",0
"31691",31,7,"2","2","2","1","0","2","1","2","0","1","1",0
"31692",40,7,"3","1","2","1","0","2","1","2","0","0","0",0
"31693",45,7,"2","1","1","0","0","2","1","2","0","0","0",0
"31694",40,7,"3","1","0","1","0","2","1","2","1","1","2",0
"31695",33,7,"1","1","2","1","0","2","1","2","0","2","1",0
"31696",53,7,"1","0","2","1","1","2","1","1","0","2","1",0
"31697",36,7,"2","1","3","1","0","2","1","1","0","0","0",0
"31698",40,7,"3","2","2","1","1","2","1","2","0","2","1",0
"31699",43,7,"2","2","3","1","0","2","1","1","0","0","0",0
"31700",38,7,"3","1","2","1","0","2","1","1","1","0","0",0
"31701",46,7,"3","2","2","1","0","2","1","1","1","0","0",0
"31702",36,7,"3","2","2","1","0","2","1","1","0","0","0",0
"31703",47,7,"0","2","2","0","0","2","1","2","2","0","0",1
"31704",32,7,"1","2","2","1","0","2","1","1","1","2","1",0
"31705",33,7,"2","2","3","1","0","2","1","2","0","0","0",0
"31706",53,7,"1","2","1","1","0","2","1","1","0","1","1",0
"31707",47,7,"0","2","1","1","0","2","1","1","0","0","0",0
"31708",56,7,"2","2","3","1","0","1","1","1","0","0","0",0
"31709",44,7,"0","0","2","0","0","2","1","2","0","0","0",0
"31710",29,7,"2","1","3","1","0","2","1","0","0","2","1",0
"31711",35,7,"2","2","3","1","0","2","1","0","0","2","1",0
"31712",53,7,"1","2","2","1","0","2","1","2","0","0","0",0
"31713",46,7,"1","1","3","0","0","2","1","1","0","0","0",1
"31714",50,7,"3","1","2","1","0","2","1","1","0","0","0",0
"31715",31,7,"1","2","1","0","0","2","1","2","0","1","1",0
"31716",37,7,"3","0","3","1","0","2","1","2","0","1","1",0
"31717",38,7,"3","1","2","1","0","2","1","1","1","0","0",0
"31718",41,7,"3","2","2","1","0","2","1","0","1","1","1",0
"31719",27,7,"3","1","3","0","0","2","1","0","1","0","0",0
"31720",56,7,"3","2","1","0","0","2","1","0","0","0","0",0
"31721",39,7,"1","1","1","1","0","2","1","2","0","1","1",0
"31722",48,7,"3","2","2","1","0","2","1","1","1","2","1",0
"31723",42,7,"3","0","1","1","0","2","1","0","0","2","1",0
"31724",71,7,"0","2","2","0","1","2","1","0","0","0","0",0
"31725",35,7,"2","2","3","1","0","2","1","0","0","2","1",0
"31726",33,7,"1","2","1","1","0","2","1","1","0","2","1",0
"31727",33,7,"1","2","2","1","0","2","1","2","0","0","0",0
"31728",35,7,"2","1","3","1","0","2","1","1","1","2","2",0
"31729",43,7,"3","1","2","1","0","2","1","0","0","2","2",0
"31730",33,7,"3","2","2","1","1","2","1","2","0","0","0",0
"31731",28,7,"3","1","2","1","0","2","1","1","0","0","0",0
"31732",24,7,"3","1","2","0","0","2","1","0","0","2","1",0
"31733",49,7,"2","0","3","1","1","2","1","1","0","1","1",0
"31734",36,7,"3","2","2","1","0","2","1","0","0","2","1",0
"31735",39,7,"2","2","3","1","0","2","1","0","0","0","0",0
"31736",36,7,"3","0","2","1","0","2","1","1","1","2","1",0
"31737",50,7,"1","2","2","1","0","2","1","1","0","0","0",0
"31738",20,7,"0","1","0","0","0","2","1","0","1","0","0",0
"31739",25,7,"3","1","2","0","1","2","1","0","1","0","0",1
"31740",31,7,"0","1","2","0","0","2","1","0","1","2","1",0
"31741",39,7,"3","0","2","1","1","2","1","0","0","0","0",0
"31742",41,7,"1","2","2","1","0","2","1","0","1","0","0",0
"31743",44,7,"0","2","2","1","0","2","1","1","0","2","2",0
"31744",41,7,"2","2","3","1","0","2","1","2","1","1","1",0
"31745",30,7,"3","1","2","1","0","2","1","1","0","0","0",0
"31746",31,7,"3","1","2","1","0","2","1","2","0","0","0",0
"31747",51,7,"1","2","2","1","0","2","1","2","0","0","0",1
